Return_ID,Order_ID,Return_Date,Return_Reason,Refund_Amount
517,ORD105161,2024-02-19,Size Issue,36143.58
518,ORD105171,2025-09-04,Customer Changed Mind,7135.79
519,ORD105181,2025-06-30,Late Delivery,17761.36
520,ORD105191,2024-03-06,Damaged,3706.51
521,ORD105201,2025-01-28,Wrong Item,10788.23
522,ORD105211,2025-07-25,Size Issue,36190.07
523,ORD105221,2024-08-20,Customer Changed Mind,9274.93
524,ORD105231,2024-03-03,Late Delivery,47431.41
525,ORD105241,2025-04-27,Damaged,86123.06
526,ORD105251,2025-02-27,Wrong Item,17848.3
527,ORD105261,2024-01-14,Size Issue,10503.72
528,ORD105271,2024-03-04,Customer Changed Mind,43829.07
529,ORD105281,2025-02-18,Late Delivery,8447.94
530,ORD105291,2025-10-13,Damaged,26787.04
531,ORD105301,2025-11-11,Wrong Item,37238.94
532,ORD105311,2024-04-30,Size Issue,63176.9
533,ORD105321,2024-05-24,Customer Changed Mind,20277.88
534,ORD105331,2024-02-05,Late Delivery,45121.56
535,ORD105341,2025-03-28,Damaged,19753.86
536,ORD105351,2025-03-04,Wrong Item,23985.9
537,ORD105361,2025-01-16,Size Issue,63910.78
538,ORD105371,2025-08-16,Customer Changed Mind,18081.25
539,ORD105381,2025-12-07,Late Delivery,16647.12
540,ORD105391,2025-03-11,Damaged,10448.55
541,ORD105401,2024-03-11,Wrong Item,29736.83
542,ORD105411,2025-08-02,Size Issue,15577.21
543,ORD105421,2025-04-28,Customer Changed Mind,60545.87
544,ORD105431,2025-01-18,Late Delivery,29243.62
545,ORD105441,2024-02-12,Damaged,9718.2
546,ORD105451,2025-12-04,Wrong Item,3151.12
547,ORD105461,2024-09-13,Size Issue,32034.05
548,ORD105471,2024-10-22,Customer Changed Mind,49107.36
549,ORD105481,2024-12-09,Late Delivery,4888.59
550,ORD105491,2025-04-02,Damaged,36019.92
551,ORD105501,2024-06-16,Wrong Item,45248.93
552,ORD105511,2025-10-20,Size Issue,33271.92
553,ORD105521,2025-10-29,Customer Changed Mind,16362.93
554,ORD105531,2025-07-18,Late Delivery,34460.33
555,ORD105541,2024-10-27,Damaged,50071.5
556,ORD105551,2025-03-29,Wrong Item,57740.4
557,ORD105561,2025-12-20,Size Issue,80136.05
558,ORD105571,2025-05-12,Customer Changed Mind,16264.61
559,ORD105581,2025-02-17,Late Delivery,47717.93
560,ORD105591,2024-11-26,Damaged,10390.74
561,ORD105601,2024-04-30,Wrong Item,54250.47
562,ORD105611,2024-04-05,Size Issue,62360.84
563,ORD105621,2024-07-11,Customer Changed Mind,17860.88
564,ORD105631,2025-02-25,Late Delivery,22254
565,ORD105641,2025-02-21,Damaged,4900.26
566,ORD105651,2024-08-03,Wrong Item,24150.04
567,ORD105661,2024-05-23,Size Issue,8151.23
568,ORD105671,2025-05-15,Customer Changed Mind,15534.45
569,ORD105681,2025-07-21,Late Delivery,38840.5
570,ORD105691,2025-12-18,Damaged,11190.99
571,ORD105701,2025-03-07,Wrong Item,64417.68
572,ORD105711,2025-04-04,Size Issue,5130.72
573,ORD105721,2024-04-09,Customer Changed Mind,50303.88
574,ORD105731,2024-10-16,Late Delivery,38861.95
575,ORD105741,2025-01-25,Damaged,12845.88
576,ORD105751,2025-11-30,Wrong Item,71568.86
577,ORD105761,2025-11-16,Size Issue,72880.68
578,ORD105771,2025-04-19,Customer Changed Mind,26278.97
579,ORD105781,2024-05-10,Late Delivery,5465.16
580,ORD105791,2025-10-09,Damaged,15493.12
581,ORD105801,2025-12-05,Wrong Item,18387.12
582,ORD105811,2025-06-30,Size Issue,23872.63
583,ORD105821,2024-10-11,Customer Changed Mind,30451.7
584,ORD105831,2024-02-23,Late Delivery,28416.44
585,ORD105841,2024-08-05,Damaged,17252.18
586,ORD105851,2025-07-26,Wrong Item,53009.96
587,ORD105861,2024-03-31,Size Issue,95723.15
588,ORD105871,2024-07-03,Customer Changed Mind,7043.38
589,ORD105881,2024-06-28,Late Delivery,5316.86
590,ORD105891,2024-08-16,Damaged,86260.9
591,ORD105901,2025-05-19,Wrong Item,5338.43
592,ORD105911,2025-05-03,Size Issue,6015.6
593,ORD105921,2024-08-13,Customer Changed Mind,27620.22
594,ORD105931,2024-06-25,Late Delivery,23171.93
595,ORD105941,2024-08-04,Damaged,28645.2
596,ORD105951,2024-02-08,Wrong Item,37675.39
597,ORD105961,2024-10-25,Size Issue,40485.02
598,ORD105971,2025-03-28,Customer Changed Mind,4774.53
599,ORD105981,2024-04-27,Late Delivery,25867.17
600,ORD105991,2025-08-02,Damaged,22051.96
601,ORD106001,2024-06-05,Wrong Item,26017.34
602,ORD106011,2025-01-18,Size Issue,4674.73
603,ORD106021,2024-01-09,Customer Changed Mind,12351.55
604,ORD106031,2024-06-14,Late Delivery,23109.34
605,ORD106041,2024-04-02,Damaged,17378.24
606,ORD106051,2025-01-15,Wrong Item,1976.47
607,ORD106061,2025-01-13,Size Issue,65313.91
608,ORD106071,2025-11-02,Customer Changed Mind,82690.38
609,ORD106081,2025-07-04,Late Delivery,52094.04
610,ORD106091,2025-03-13,Damaged,40809.24
611,ORD106101,2024-09-14,Wrong Item,29674.78
612,ORD106111,2025-08-16,Size Issue,15166.12
613,ORD106121,2024-01-11,Customer Changed Mind,14193.26
614,ORD106131,2024-04-04,Late Delivery,28593.78
615,ORD106141,2024-12-02,Damaged,10947.85
616,ORD106151,2024-06-30,Wrong Item,13069.84
617,ORD106161,2025-05-26,Size Issue,17007.4
618,ORD106171,2024-07-21,Customer Changed Mind,31406.54
619,ORD106181,2025-09-09,Late Delivery,18698.9
620,ORD106191,2024-04-24,Damaged,24840.95
621,ORD106201,2024-08-04,Wrong Item,27095.46
622,ORD106211,2025-10-20,Size Issue,14254.55
623,ORD106221,2025-06-19,Customer Changed Mind,14530.07
624,ORD106231,2024-10-20,Late Delivery,16028.42
625,ORD106241,2025-08-17,Damaged,42763.65
626,ORD106251,2025-09-05,Wrong Item,29053.04
627,ORD106261,2024-07-25,Size Issue,8882.86
628,ORD106271,2024-05-15,Customer Changed Mind,11445.49
629,ORD106281,2025-07-04,Late Delivery,31877.19
630,ORD106291,2025-07-26,Damaged,32511.38
631,ORD106301,2025-05-30,Wrong Item,52532.71
632,ORD106311,2024-05-11,Size Issue,92002.46
633,ORD106321,2024-01-13,Customer Changed Mind,99568.25
634,ORD106331,2024-03-25,Late Delivery,11110.41
635,ORD106341,2025-05-30,Damaged,19774.49
636,ORD106351,2024-02-22,Wrong Item,8138.41
637,ORD106361,2026-01-02,Size Issue,53128.65
638,ORD106371,2025-02-14,Customer Changed Mind,24720.44
639,ORD106381,2024-06-22,Late Delivery,37252.55
640,ORD106391,2025-08-18,Damaged,28114.35
641,ORD106401,2024-05-18,Wrong Item,14048.67
642,ORD106411,2025-09-13,Size Issue,14859.56
643,ORD106421,2025-08-20,Customer Changed Mind,25746.57
644,ORD106431,2024-10-16,Late Delivery,28492.18
645,ORD106441,2025-02-23,Damaged,57860.78
646,ORD106451,2024-05-30,Wrong Item,3672.74
647,ORD106461,2024-09-30,Size Issue,49390.17
648,ORD106471,2025-04-10,Customer Changed Mind,76284.24
649,ORD106481,2024-04-20,Late Delivery,13928
650,ORD106491,2024-05-02,Damaged,51843.92
651,ORD106501,2024-08-01,Wrong Item,67018.65
652,ORD106511,2025-06-10,Size Issue,28630.76
653,ORD106521,2024-12-02,Customer Changed Mind,12635.97
654,ORD106531,2025-02-26,Late Delivery,12323.15
655,ORD106541,2024-06-22,Damaged,20972.5
656,ORD106551,2025-07-27,Wrong Item,32713.71
657,ORD106561,2025-08-19,Size Issue,53396.82
658,ORD106571,2024-12-20,Customer Changed Mind,28889.45
659,ORD106581,2025-03-08,Late Delivery,7297.69
660,ORD106591,2025-03-30,Damaged,62437.72
661,ORD106601,2025-06-03,Wrong Item,30722.04
662,ORD106611,2024-06-29,Size Issue,22775.15
663,ORD106621,2024-05-31,Customer Changed Mind,60340.88
664,ORD106631,2025-03-08,Late Delivery,38655.45
665,ORD106641,2025-03-15,Damaged,48831.79
666,ORD106651,2024-11-24,Wrong Item,15722.28
667,ORD106661,2025-11-27,Size Issue,14755.98
668,ORD106671,2024-05-09,Customer Changed Mind,13972.36
669,ORD106681,2024-09-04,Late Delivery,14733
670,ORD106691,2026-01-03,Damaged,47922.53
671,ORD106701,2025-05-25,Wrong Item,2421.83
672,ORD106711,2025-04-04,Size Issue,41228.89
673,ORD106721,2025-12-21,Customer Changed Mind,52599.93
674,ORD106731,2024-12-06,Late Delivery,47528.29
675,ORD106741,2024-01-21,Damaged,16625.5
676,ORD106751,2024-11-03,Wrong Item,30953.13
677,ORD106761,2024-11-19,Size Issue,12845.88
678,ORD106771,2025-12-19,Customer Changed Mind,64781.95
679,ORD106781,2025-06-12,Late Delivery,6361.92
680,ORD106791,2025-07-30,Damaged,7870.52
681,ORD106801,2025-07-20,Wrong Item,58165.86
682,ORD106811,2025-02-25,Size Issue,39848.5
683,ORD106821,2024-10-02,Customer Changed Mind,17416.82
684,ORD106831,2024-05-11,Late Delivery,8715.98
685,ORD106841,2024-09-20,Damaged,19087.17
686,ORD106851,2025-08-16,Wrong Item,94162.1
687,ORD106861,2025-02-16,Size Issue,24138.23
688,ORD106871,2024-12-09,Customer Changed Mind,32017.36
689,ORD106881,2025-04-25,Late Delivery,9876.93
690,ORD106891,2025-05-27,Damaged,63516.72
691,ORD106901,2025-04-24,Wrong Item,25691.76
692,ORD106911,2025-08-13,Size Issue,6442.91
693,ORD106921,2026-01-06,Customer Changed Mind,34781.01
694,ORD106931,2024-10-07,Late Delivery,17168.2
695,ORD106941,2024-04-08,Damaged,25616.99
696,ORD106951,2026-01-06,Wrong Item,6782.01
697,ORD106961,2024-03-28,Size Issue,40265.93
698,ORD106971,2024-02-14,Customer Changed Mind,7179.07
699,ORD106981,2024-01-26,Late Delivery,25036.06
700,ORD106991,2024-05-23,Damaged,23355.58
701,ORD107001,2025-02-03,Wrong Item,12594.78
702,ORD107011,2025-05-27,Size Issue,52593.25
703,ORD107021,2024-02-22,Customer Changed Mind,2623.51
704,ORD107031,2024-06-11,Late Delivery,17373.4
705,ORD107041,2024-08-23,Damaged,564.54
706,ORD107051,2025-08-31,Wrong Item,93906.2
707,ORD107061,2025-03-30,Size Issue,12323.15
708,ORD107071,2025-07-03,Customer Changed Mind,11307.4
709,ORD107081,2025-09-13,Late Delivery,16264.61
710,ORD107091,2025-02-10,Damaged,31741.7
711,ORD107101,2024-07-15,Wrong Item,68672.8
712,ORD107111,2024-02-04,Size Issue,63678.94
713,ORD107121,2024-01-15,Customer Changed Mind,34521.04
714,ORD107131,2024-07-22,Late Delivery,13294.32
715,ORD107141,2024-06-08,Damaged,27467.15
716,ORD107151,2025-12-02,Wrong Item,90790.81
717,ORD107161,2024-01-22,Size Issue,7366.55
718,ORD107171,2025-03-17,Customer Changed Mind,58117.11
719,ORD107181,2025-03-30,Late Delivery,40154.46
720,ORD107191,2025-10-02,Damaged,31283.28
721,ORD107201,2025-02-17,Wrong Item,9365.78
722,ORD107211,2024-07-13,Size Issue,16509.28
723,ORD107221,2025-02-11,Customer Changed Mind,1907.18
724,ORD107231,2025-09-05,Late Delivery,83002.37
725,ORD107241,2024-04-29,Damaged,31493.93
726,ORD107251,2025-04-03,Wrong Item,54853.38
727,ORD107261,2025-12-28,Size Issue,53483.35
728,ORD107271,2024-04-23,Customer Changed Mind,31154.41
729,ORD107281,2025-06-14,Late Delivery,53539.28
730,ORD107291,2025-12-20,Damaged,39361.03
731,ORD107301,2025-02-17,Wrong Item,22782.57
732,ORD107311,2025-11-06,Size Issue,23014.03
733,ORD107321,2024-04-04,Customer Changed Mind,21773.7
734,ORD107331,2024-03-03,Late Delivery,18387.12
735,ORD107341,2024-12-02,Damaged,4695.59
736,ORD107351,2025-11-05,Wrong Item,6256.66
737,ORD107361,2025-03-07,Size Issue,29077.19
738,ORD107371,2024-02-18,Customer Changed Mind,21528.51
739,ORD107381,2025-05-31,Late Delivery,1633.42
740,ORD107391,2025-11-14,Damaged,77283.73
741,ORD107401,2024-12-23,Wrong Item,31486.94
742,ORD107411,2025-11-23,Size Issue,40981.7
743,ORD107421,2025-04-30,Customer Changed Mind,45354.9
744,ORD107431,2025-08-21,Late Delivery,53596.2
745,ORD107441,2024-07-09,Damaged,20158.51
746,ORD107451,2025-01-28,Wrong Item,7975.3
747,ORD107461,2025-12-22,Size Issue,30071.09
748,ORD107471,2024-02-08,Customer Changed Mind,23293.47
749,ORD107481,2025-07-30,Late Delivery,7729.39
750,ORD107491,2025-03-22,Damaged,12679.43
751,ORD107501,2024-05-07,Wrong Item,22369.96
752,ORD107511,2025-01-22,Size Issue,43402.9
753,ORD107521,2025-02-09,Customer Changed Mind,65601.72
754,ORD107531,2024-11-08,Late Delivery,39685
755,ORD107541,2024-09-28,Damaged,64042.16
756,ORD107551,2025-11-11,Wrong Item,17413.85
757,ORD107561,2024-11-25,Size Issue,41725.36
758,ORD107571,2024-11-22,Customer Changed Mind,23628.81
759,ORD107581,2025-03-07,Late Delivery,15024.9
760,ORD107591,2025-11-02,Damaged,33380.29
761,ORD107601,2025-02-27,Wrong Item,40194.83
762,ORD107611,2025-03-23,Size Issue,36546.2
763,ORD107621,2025-03-13,Customer Changed Mind,3459.01
764,ORD107631,2024-08-28,Late Delivery,30013.06
765,ORD107641,2025-01-14,Damaged,96288.95
766,ORD107651,2025-04-18,Wrong Item,71819.16
767,ORD107661,2025-06-30,Size Issue,85119.77
768,ORD107671,2024-05-10,Customer Changed Mind,23365.81
769,ORD107681,2024-10-18,Late Delivery,40020.12
770,ORD107691,2025-04-16,Damaged,41452.01
771,ORD107701,2024-03-05,Wrong Item,16845.62
772,ORD107711,2025-04-09,Size Issue,52506.74
773,ORD107721,2024-08-23,Customer Changed Mind,54929.15
774,ORD107731,2025-05-02,Late Delivery,6727.3
775,ORD107741,2024-05-24,Damaged,22676.54
776,ORD107751,2025-12-23,Wrong Item,6336.09
777,ORD107761,2025-11-30,Size Issue,14900.98
778,ORD107771,2025-02-09,Customer Changed Mind,7479.46
779,ORD107781,2024-01-20,Late Delivery,32808.96
780,ORD107791,2024-11-14,Damaged,81798.9
781,ORD107801,2024-10-01,Wrong Item,4641.77
782,ORD107811,2024-01-15,Size Issue,5176.15
783,ORD107821,2025-09-18,Customer Changed Mind,67682.34
784,ORD107831,2024-05-09,Late Delivery,17016.1
785,ORD107841,2024-01-26,Damaged,10788.39
786,ORD107851,2024-11-09,Wrong Item,24006.11
787,ORD107861,2024-01-23,Size Issue,2979.53
788,ORD107871,2025-10-31,Customer Changed Mind,13415.64
789,ORD107881,2025-12-09,Late Delivery,54853.38
790,ORD107891,2025-07-12,Damaged,37596.31
791,ORD107901,2024-08-17,Wrong Item,5751.28
792,ORD107911,2024-09-19,Size Issue,20523.14
793,ORD107921,2024-09-14,Customer Changed Mind,14669.52
794,ORD107931,2024-07-18,Late Delivery,17652.49
795,ORD107941,2025-02-10,Damaged,10879.85
796,ORD107951,2025-01-09,Wrong Item,20161.42
797,ORD107961,2024-08-13,Size Issue,54778.83
798,ORD107971,2025-12-10,Customer Changed Mind,8313.84
799,ORD107981,2024-02-01,Late Delivery,39381.35
800,ORD107991,2024-03-10,Damaged,22206.45
801,ORD108001,2025-04-02,Wrong Item,42361.16
802,ORD108011,2025-11-28,Size Issue,7438.7
803,ORD108021,2025-03-07,Customer Changed Mind,78141.06
804,ORD108031,2024-09-18,Late Delivery,65157.19
805,ORD108041,2024-08-10,Damaged,59807.79
806,ORD108051,2025-05-15,Wrong Item,27597.31
807,ORD108061,2025-09-27,Size Issue,6918.94
808,ORD108071,2024-07-08,Customer Changed Mind,12378.55
809,ORD108081,2024-04-14,Late Delivery,8198.46
810,ORD108091,2024-10-31,Damaged,13917.74
811,ORD108101,2025-01-18,Wrong Item,5149.31
812,ORD108111,2025-04-02,Size Issue,41736.27
813,ORD108121,2024-11-04,Customer Changed Mind,10707.86
814,ORD108131,2025-04-30,Late Delivery,38457.13
815,ORD108141,2024-07-06,Damaged,15447.94
816,ORD108151,2025-09-03,Wrong Item,11562.98
817,ORD108161,2025-02-17,Size Issue,40647.35
818,ORD108171,2024-08-30,Customer Changed Mind,19596.33
819,ORD108181,2025-07-09,Late Delivery,51208.98
820,ORD108191,2024-12-26,Damaged,6446.9
821,ORD108201,2025-01-10,Wrong Item,56094.44
822,ORD108211,2024-04-25,Size Issue,41765.4
823,ORD108221,2025-08-26,Customer Changed Mind,33238.49
824,ORD108231,2025-04-13,Late Delivery,13497.81
825,ORD108241,2025-03-08,Damaged,40141.71
826,ORD108251,2025-11-09,Wrong Item,38740.46
827,ORD108261,2024-12-14,Size Issue,50300.5
828,ORD108271,2024-12-10,Customer Changed Mind,31719.23
829,ORD108281,2025-07-26,Late Delivery,10201.38
830,ORD108291,2025-02-05,Damaged,26678.28
831,ORD108301,2024-03-08,Wrong Item,27528.64
832,ORD108311,2025-03-13,Size Issue,22996.66
833,ORD108321,2025-04-26,Customer Changed Mind,16055.31
834,ORD108331,2024-10-05,Late Delivery,6837.36
835,ORD108341,2024-04-15,Damaged,3459.01
836,ORD108351,2025-12-30,Wrong Item,18083.49
837,ORD108361,2024-01-27,Size Issue,8151.23
838,ORD108371,2024-02-04,Customer Changed Mind,19783.19
839,ORD108381,2025-01-22,Late Delivery,30463.14
840,ORD108391,2025-01-10,Damaged,42837.08
841,ORD108401,2025-09-03,Wrong Item,39755
842,ORD108411,2024-03-11,Size Issue,50207.49
843,ORD108421,2025-11-12,Customer Changed Mind,51673.84
844,ORD108431,2025-09-16,Late Delivery,48080.55
845,ORD108441,2024-03-13,Damaged,8669.46
846,ORD108451,2024-10-13,Wrong Item,16008.05
847,ORD108461,2024-10-13,Size Issue,30846.08
848,ORD108471,2025-02-24,Customer Changed Mind,5094.44
849,ORD108481,2024-07-02,Late Delivery,69097.91
850,ORD108491,2024-04-07,Damaged,8195.85
851,ORD108501,2024-05-29,Wrong Item,58106.08
852,ORD108511,2024-12-07,Size Issue,10526.65
853,ORD108521,2025-03-09,Customer Changed Mind,43132.27
854,ORD108531,2025-01-20,Late Delivery,95845.45
855,ORD108541,2025-12-16,Damaged,16999.74
856,ORD108551,2025-12-16,Wrong Item,35105.98
857,ORD108561,2024-04-18,Size Issue,38751.32
858,ORD108571,2025-10-06,Customer Changed Mind,38457.13
859,ORD108581,2024-11-17,Late Delivery,14658.85
860,ORD108591,2024-07-14,Damaged,5721.46
861,ORD108601,2024-08-10,Wrong Item,18972.49
862,ORD108611,2024-10-29,Size Issue,32713.71
863,ORD108621,2025-10-30,Customer Changed Mind,24941.52
864,ORD108631,2024-07-09,Late Delivery,4511.7
865,ORD108641,2024-02-24,Damaged,1719.54
866,ORD108651,2024-10-19,Wrong Item,53666.76
867,ORD108661,2024-07-17,Size Issue,6570.54
868,ORD108671,2025-01-14,Customer Changed Mind,6434.82
869,ORD108681,2025-04-12,Late Delivery,34218.92
870,ORD108691,2025-02-10,Damaged,5617.05
871,ORD108701,2025-08-17,Wrong Item,54929.15
872,ORD108711,2024-07-16,Size Issue,16448.76
873,ORD108721,2024-06-26,Customer Changed Mind,43734.48
874,ORD108731,2025-11-22,Late Delivery,41219.36
875,ORD108741,2024-05-01,Damaged,19900.13
876,ORD108751,2025-05-21,Wrong Item,18857.2
877,ORD108761,2024-11-21,Size Issue,28316.69
878,ORD108771,2024-02-06,Customer Changed Mind,27915.16
879,ORD108781,2024-10-03,Late Delivery,595.91
880,ORD108791,2024-03-19,Damaged,32404.37
881,ORD108801,2025-11-23,Wrong Item,30523.14
882,ORD108811,2025-06-11,Size Issue,18483.73
883,ORD108821,2025-08-27,Customer Changed Mind,31420.36
884,ORD108831,2024-10-02,Late Delivery,69086.68
885,ORD108841,2024-10-16,Damaged,61264.35
886,ORD108851,2025-11-08,Wrong Item,49706
887,ORD108861,2024-08-11,Size Issue,10519.99
888,ORD108871,2024-12-27,Customer Changed Mind,4521.51
889,ORD108881,2024-10-22,Late Delivery,10768.6
890,ORD108891,2024-12-15,Damaged,52551.42
891,ORD108901,2025-09-07,Wrong Item,13190.98
892,ORD108911,2025-06-02,Size Issue,51927.48
893,ORD108921,2025-10-24,Customer Changed Mind,26078.42
894,ORD108931,2024-07-26,Late Delivery,8627.21
895,ORD108941,2024-04-04,Damaged,18459.24
896,ORD108951,2024-03-27,Wrong Item,42786.65
897,ORD108961,2025-03-17,Size Issue,66274.66
898,ORD108971,2024-07-13,Customer Changed Mind,25436.02
899,ORD108981,2024-03-06,Late Delivery,7138.49
900,ORD108991,2025-03-20,Damaged,42034.65
901,ORD109001,2025-01-21,Wrong Item,40183.52
902,ORD109011,2024-07-09,Size Issue,28714.32
903,ORD109021,2025-05-31,Customer Changed Mind,8897.49
904,ORD109031,2025-02-27,Late Delivery,10494.03
905,ORD109041,2024-11-15,Damaged,4899.62
906,ORD109051,2024-08-01,Wrong Item,15914.61
907,ORD109061,2025-05-09,Size Issue,9821.01
908,ORD109071,2024-01-17,Customer Changed Mind,13945.47
909,ORD109081,2025-05-24,Late Delivery,23185.89
910,ORD109091,2024-12-11,Damaged,6614.31
911,ORD109101,2024-04-08,Wrong Item,6113.42
912,ORD109111,2025-03-19,Size Issue,29190.74
913,ORD109121,2025-06-09,Customer Changed Mind,6213.78
914,ORD109131,2025-03-19,Late Delivery,31106.35
915,ORD109141,2025-11-13,Damaged,8104.48
916,ORD109151,2024-02-20,Wrong Item,12353.28
917,ORD109161,2024-11-14,Size Issue,79622.84
918,ORD109171,2024-08-23,Customer Changed Mind,18883.93
919,ORD109181,2025-06-23,Late Delivery,92907.85
920,ORD109191,2025-08-11,Damaged,6176.64
921,ORD109201,2025-06-08,Wrong Item,36143.58
922,ORD109211,2024-07-03,Size Issue,7106.29
923,ORD109221,2025-10-24,Customer Changed Mind,86150.84
924,ORD109231,2025-07-08,Late Delivery,3286.13
925,ORD109241,2025-08-24,Damaged,6990.72
926,ORD109251,2024-04-19,Wrong Item,16055.31
927,ORD109261,2025-10-01,Size Issue,35328.04
928,ORD109271,2024-05-30,Customer Changed Mind,14358.13
929,ORD109281,2024-09-11,Late Delivery,25070.4
930,ORD109291,2025-12-24,Damaged,92224.85
931,ORD109301,2025-05-24,Wrong Item,13383.85
932,ORD109311,2024-10-11,Size Issue,9110.2
933,ORD109321,2024-12-16,Customer Changed Mind,7615.86
934,ORD109331,2025-09-23,Late Delivery,17733.28
935,ORD109341,2025-09-26,Damaged,48085.27
936,ORD109351,2024-03-18,Wrong Item,12592.58
937,ORD109361,2024-09-30,Size Issue,18933.57
938,ORD109371,2024-02-18,Customer Changed Mind,90133.42
939,ORD109381,2025-01-06,Late Delivery,40493.43
940,ORD109391,2024-01-28,Damaged,17502.82
941,ORD109401,2024-07-05,Wrong Item,11098.08
942,ORD109411,2025-08-13,Size Issue,46161.45
943,ORD109421,2025-09-27,Customer Changed Mind,28458.73
944,ORD109431,2024-11-12,Late Delivery,29971.17
945,ORD109441,2025-11-01,Damaged,12075.02
946,ORD109451,2024-08-30,Wrong Item,14515.8
947,ORD109461,2024-06-28,Size Issue,81917.12
948,ORD109471,2024-04-21,Customer Changed Mind,16658.05
949,ORD109481,2025-07-14,Late Delivery,9647.32
950,ORD109491,2024-08-12,Damaged,4295.27
951,ORD109501,2024-09-30,Wrong Item,55057.28
952,ORD109511,2025-08-14,Size Issue,905.91
953,ORD109521,2025-06-03,Customer Changed Mind,7300.6
954,ORD109531,2025-10-17,Late Delivery,28115.66
955,ORD109541,2024-04-10,Damaged,66274.66
956,ORD109551,2025-04-24,Wrong Item,11779.07
957,ORD109561,2025-03-12,Size Issue,3815.16
958,ORD109571,2024-05-13,Customer Changed Mind,22432.13
959,ORD109581,2025-04-07,Late Delivery,12455.4
960,ORD109591,2025-03-31,Damaged,13201.54
961,ORD109601,2025-10-25,Wrong Item,20799.67
962,ORD109611,2025-08-04,Size Issue,39104.1
